session_date,bar_ts,signal_id,category,direction,strength,score_tier,bar_open,bar_high,bar_low,bar_close,fwd_close_1b,fwd_close_2b,fwd_close_5b,fwd_close_10b,fwd_close_15b,fwd_close_30b,direction_num,signal_price,signed_ticks_1b,win_1b,signed_ticks_2b,win_2b,signed_ticks_5b,win_5b,signed_ticks_10b,win_10b,signed_ticks_15b,win_15b,signed_ticks_30b,win_30b,poc,val,vah,vwap,session_low,session_high,lvn_count,lvn_prices,prior_poc,prior_val,prior_vah,prior_vwap,prior_lvn_prices,dist_poc_ticks,dist_vah_ticks,dist_val_ticks,dist_vwap_ticks,dist_current_value_edge_ticks,dist_prior_value_edge_ticks,dist_nearest_lvn_ticks,dist_prior_nearest_lvn_ticks,at_poc,away_from_poc,at_vwap,near_lvn,near_prior_lvn,at_value_edge,beyond_value_area,combined_value_edge_type_bc,near_prior_poc,near_prior_value_edge,near_any_prior_major_level,near_prior_vwap
2025-10-13,2025-10-13 18:53:00+00:00,ABS_03,absorption,-1,0.0538,TYPE_C,24904.0,24907.0,24896.5,24906.25,24903.0,24905.0,24904.5,24893.25,24915.75,24944.5,-1,24907.0,13.0,True,5.0,True,7.0,True,52.0,True,-38.0,False,-153.0,False,24902.0,24832.0,24951.25,24868.0,24724.5,24965.0,42,24749.00|24758.25|24759.75|24804.25|24829.75|24836.25|24848.25|24862.50|24865.00|24872.75|24875.00|24877.50|24887.25|24888.25|24890.00|24892.25|24896.00|24897.75|24899.50|24901.50|24904.50|24905.50|24908.25|24910.75|24914.50|24918.25|24919.75|24922.00|24923.50|24925.75|24926.50|24927.50|24928.25|24930.75|24932.25|24934.50|24936.00|24937.75|24944.00|24945.25|24946.25|24949.25,25337.0,24680.0,25388.0,24852.25,24520.00|24526.75|24553.00|24568.00|24588.00|24597.50|24607.00|24636.00|24651.75|24654.75|24661.50|24664.50|24665.75|24668.75|24677.25|24682.25|24684.25|24687.50|24691.75|24695.50|24709.75|24717.75|24730.25|24742.75|24760.00|24770.50|24776.00|24784.75|24819.75|24823.50|24908.50|25318.25|25323.75|25328.25|25338.00|25341.75|25353.75|25355.00,20.0,177.0,300.0,156.0,177.0,1924.0,5.0,6.0,False,True,False,True,True,False,False,False,False,False,False,False
2025-10-13,2025-10-13 19:00:00+00:00,ABS_03,absorption,1,0.0518,TYPE_C,24901.75,24911.5,24900.0,24900.5,24886.0,24892.75,24896.75,24916.0,24912.75,24912.0,1,24900.0,-58.0,False,-31.0,False,-15.0,False,62.0,True,49.0,True,46.0,True,24902.0,24832.0,24951.25,24868.0,24724.5,24965.0,42,24749.00|24758.25|24759.75|24804.25|24829.75|24836.25|24848.25|24862.50|24865.00|24872.75|24875.00|24877.50|24887.25|24888.25|24890.00|24892.25|24896.00|24897.75|24899.50|24901.50|24904.50|24905.50|24908.25|24910.75|24914.50|24918.25|24919.75|24922.00|24923.50|24925.75|24926.50|24927.50|24928.25|24930.75|24932.25|24934.50|24936.00|24937.75|24944.00|24945.25|24946.25|24949.25,25337.0,24680.0,25388.0,24852.25,24520.00|24526.75|24553.00|24568.00|24588.00|24597.50|24607.00|24636.00|24651.75|24654.75|24661.50|24664.50|24665.75|24668.75|24677.25|24682.25|24684.25|24687.50|24691.75|24695.50|24709.75|24717.75|24730.25|24742.75|24760.00|24770.50|24776.00|24784.75|24819.75|24823.50|24908.50|25318.25|25323.75|25328.25|25338.00|25341.75|25353.75|25355.00,8.0,205.0,272.0,128.0,272.0,880.0,2.0,34.0,True,False,False,True,False,False,False,False,False,False,False,False
2025-10-14,2025-10-14 19:50:00+00:00,ABS_03,absorption,1,0.011,TYPE_C,24734.0,24761.75,24711.25,24713.5,24748.0,24758.25,24741.5,24975.75,24973.0,24932.25,1,24711.25,138.0,True,179.0,True,112.0,True,1049.0,True,1038.0,True,875.0,True,24903.5,24690.0,24943.75,24736.25,24421.0,24947.5,28,24543.75|24604.25|24688.50|24700.75|24706.50|24707.75|24709.25|24712.25|24716.50|24719.00|24773.50|24779.75|24783.00|24793.25|24803.25|24818.75|24882.50|24893.25|24895.50|24898.25|24899.75|24901.25|24907.00|24909.75|24913.50|24917.75|24919.25|24924.75,24902.0,24832.0,24951.25,24868.0,24749.00|24758.25|24759.75|24804.25|24829.75|24836.25|24848.25|24862.50|24865.00|24872.75|24875.00|24877.50|24887.25|24888.25|24890.00|24892.25|24896.00|24897.75|24899.50|24901.50|24904.50|24905.50|24908.25|24910.75|24914.50|24918.25|24919.75|24922.00|24923.50|24925.75|24926.50|24927.50|24928.25|24930.75|24932.25|24934.50|24936.00|24937.75|24944.00|24945.25|24946.25|24949.25,769.0,930.0,85.0,100.0,85.0,483.0,4.0,151.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-10-15,2025-10-15 17:18:00+00:00,ABS_03,absorption,-1,0.0216,TYPE_C,24736.25,24737.0,24709.75,24733.5,24732.5,24710.0,24747.0,24747.0,24773.0,24867.5,-1,24737.0,4.0,True,94.0,True,-54.0,False,-54.0,False,-158.0,False,-536.0,False,24943.0,24805.5,25048.0,24939.0,24663.25,25115.0,46,24734.25|24762.75|24874.00|24882.75|24889.75|24893.00|24907.25|24908.75|24910.25|24911.50|24913.00|24914.25|24915.25|24916.50|24917.25|24918.00|24920.25|24921.75|24926.50|24927.50|24928.50|24931.50|24934.25|24936.50|24938.75|24942.00|24942.75|24945.25|24950.25|24952.75|24953.50|24954.75|24956.50|24971.75|24984.75|24994.75|25032.50|25068.00|25083.75|25085.50|25088.25|25089.25|25090.25|25095.50|25097.50|25099.25,24903.5,24690.0,24943.75,24736.25,24543.75|24604.25|24688.50|24700.75|24706.50|24707.75|24709.25|24712.25|24716.50|24719.00|24773.50|24779.75|24783.00|24793.25|24803.25|24818.75|24882.50|24893.25|24895.50|24898.25|24899.75|24901.25|24907.00|24909.75|24913.50|24917.75|24919.25|24924.75,824.0,1244.0,274.0,808.0,1244.0,827.0,11.0,72.0,False,True,False,False,False,False,False,False,False,False,False,True
2025-10-15,2025-10-15 19:40:00+00:00,ABS_03,absorption,-1,0.0247,TYPE_C,24888.25,24899.0,24876.25,24898.75,24891.25,24900.5,24908.75,24883.75,24851.25,25040.5,-1,24899.0,30.0,True,-7.0,False,-40.0,False,60.0,True,190.0,True,-567.0,False,24943.0,24805.5,25048.0,24939.0,24663.25,25115.0,46,24734.25|24762.75|24874.00|24882.75|24889.75|24893.00|24907.25|24908.75|24910.25|24911.50|24913.00|24914.25|24915.25|24916.50|24917.25|24918.00|24920.25|24921.75|24926.50|24927.50|24928.50|24931.50|24934.25|24936.50|24938.75|24942.00|24942.75|24945.25|24950.25|24952.75|24953.50|24954.75|24956.50|24971.75|24984.75|24994.75|25032.50|25068.00|25083.75|25085.50|25088.25|25089.25|25090.25|25095.50|25097.50|25099.25,24903.5,24690.0,24943.75,24736.25,24543.75|24604.25|24688.50|24700.75|24706.50|24707.75|24709.25|24712.25|24716.50|24719.00|24773.50|24779.75|24783.00|24793.25|24803.25|24818.75|24882.50|24893.25|24895.50|24898.25|24899.75|24901.25|24907.00|24909.75|24913.50|24917.75|24919.25|24924.75,176.0,596.0,374.0,160.0,596.0,179.0,24.0,3.0,False,True,False,False,True,False,False,False,True,False,True,False
2025-10-16,2025-10-16 18:16:00+00:00,ABS_03,absorption,-1,0.015,TYPE_C,24686.25,24699.0,24660.75,24697.5,24721.25,24710.0,24710.75,24698.0,24663.0,24774.25,-1,24699.0,-95.0,False,-50.0,False,-53.0,False,-2.0,False,138.0,True,-307.0,False,25068.5,24809.25,25146.0,24927.25,24643.5,25179.5,37,24699.25|24709.75|24712.50|24731.75|24740.25|24769.25|24776.50|24777.75|24778.75|24780.25|24828.25|24836.75|24844.25|24850.00|24856.00|24857.75|24862.75|24871.75|24878.75|24899.50|24904.00|24907.25|24921.50|24965.50|24996.50|25039.00|25067.75|25069.50|25082.25|25087.75|25092.50|25106.00|25119.25|25120.25|25126.25|25130.00|25144.00,24943.0,24805.5,25048.0,24939.0,24734.25|24762.75|24874.00|24882.75|24889.75|24893.00|24907.25|24908.75|24910.25|24911.50|24913.00|24914.25|24915.25|24916.50|24917.25|24918.00|24920.25|24921.75|24926.50|24927.50|24928.50|24931.50|24934.25|24936.50|24938.75|24942.00|24942.75|24945.25|24950.25|24952.75|24953.50|24954.75|24956.50|24971.75|24984.75|24994.75|25032.50|25068.00|25083.75|25085.50|25088.25|25089.25|25090.25|25095.50|25097.50|25099.25,1478.0,1788.0,441.0,913.0,1788.0,1396.0,1.0,141.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-10-17,2025-10-17 14:40:00+00:00,ABS_03,absorption,1,0.0123,QUIET,24807.5,24836.25,24789.0,24789.5,24811.75,24842.75,24806.0,24857.25,24794.75,24818.25,1,24789.0,89.0,True,213.0,True,66.0,True,271.0,True,21.0,True,115.0,True,24910.25,24734.75,24954.0,24867.25,24672.5,25055.75,55,24706.00|24737.50|24776.75|24786.50|24790.25|24807.25|24818.25|24831.50|24841.75|24856.00|24857.00|24862.00|24862.75|24863.75|24864.50|24865.75|24866.75|24869.75|24870.50|24872.00|24873.75|24882.25|24884.25|24889.00|24891.00|24896.50|24897.25|24909.00|24909.75|24916.25|24922.50|24927.25|24928.25|24931.75|24941.50|24942.25|24961.50|24965.75|24973.75|24987.00|24990.25|24994.50|24997.50|25000.00|25001.75|25004.75|25008.00|25009.75|25010.50|25012.50|25019.00|25020.50|25022.75|25024.00|25038.75,25068.5,24809.25,25146.0,24927.25,24699.25|24709.75|24712.50|24731.75|24740.25|24769.25|24776.50|24777.75|24778.75|24780.25|24828.25|24836.75|24844.25|24850.00|24856.00|24857.75|24862.75|24871.75|24878.75|24899.50|24904.00|24907.25|24921.50|24965.50|24996.50|25039.00|25067.75|25069.50|25082.25|25087.75|25092.50|25106.00|25119.25|25120.25|25126.25|25130.00|25144.00,485.0,660.0,217.0,313.0,217.0,81.0,5.0,35.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-10-17,2025-10-17 18:02:00+00:00,ABS_03,absorption,1,0.029,TYPE_C,24943.0,24962.0,24942.5,24946.75,24945.5,24943.5,24963.25,24974.5,24981.25,25015.25,1,24942.5,-5.0,False,-13.0,False,66.0,True,111.0,True,138.0,True,274.0,True,24910.25,24734.75,24954.0,24867.25,24672.5,25055.75,55,24706.00|24737.50|24776.75|24786.50|24790.25|24807.25|24818.25|24831.50|24841.75|24856.00|24857.00|24862.00|24862.75|24863.75|24864.50|24865.75|24866.75|24869.75|24870.50|24872.00|24873.75|24882.25|24884.25|24889.00|24891.00|24896.50|24897.25|24909.00|24909.75|24916.25|24922.50|24927.25|24928.25|24931.75|24941.50|24942.25|24961.50|24965.75|24973.75|24987.00|24990.25|24994.50|24997.50|25000.00|25001.75|25004.75|25008.00|25009.75|25010.50|25012.50|25019.00|25020.50|25022.75|25024.00|25038.75,25068.5,24809.25,25146.0,24927.25,24699.25|24709.75|24712.50|24731.75|24740.25|24769.25|24776.50|24777.75|24778.75|24780.25|24828.25|24836.75|24844.25|24850.00|24856.00|24857.75|24862.75|24871.75|24878.75|24899.50|24904.00|24907.25|24921.50|24965.50|24996.50|25039.00|25067.75|25069.50|25082.25|25087.75|25092.50|25106.00|25119.25|25120.25|25126.25|25130.00|25144.00,129.0,46.0,831.0,301.0,831.0,533.0,1.0,84.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-10-20,2025-10-20 17:01:00+00:00,ABS_03,absorption,1,0.0691,TYPE_C,25315.75,25324.0,25315.75,25317.25,25321.0,25330.25,25338.25,25334.75,25334.75,25340.75,1,25315.75,15.0,True,52.0,True,84.0,True,70.0,True,70.0,True,94.0,True,25317.25,25275.75,25352.25,25287.75,25114.75,25354.5,25,25225.25|25243.75|25302.50|25304.75|25305.50|25308.00|25310.50|25314.50|25315.50|25326.25|25329.00|25332.50|25333.75|25336.00|25337.25|25339.50|25340.50|25341.50|25342.25|25343.50|25344.75|25346.50|25347.75|25348.75|25350.75,24910.25,24734.75,24954.0,24867.25,24706.00|24737.50|24776.75|24786.50|24790.25|24807.25|24818.25|24831.50|24841.75|24856.00|24857.00|24862.00|24862.75|24863.75|24864.50|24865.75|24866.75|24869.75|24870.50|24872.00|24873.75|24882.25|24884.25|24889.00|24891.00|24896.50|24897.25|24909.00|24909.75|24916.25|24922.50|24927.25|24928.25|24931.75|24941.50|24942.25|24961.50|24965.75|24973.75|24987.00|24990.25|24994.50|24997.50|25000.00|25001.75|25004.75|25008.00|25009.75|25010.50|25012.50|25019.00|25020.50|25022.75|25024.00|25038.75,6.0,146.0,160.0,112.0,160.0,2324.0,1.0,1108.0,True,False,False,True,False,False,False,False,False,False,False,False
2025-10-20,2025-10-20 19:54:00+00:00,ABS_03,absorption,1,0.0683,TYPE_C,25327.25,25335.0,25326.75,25328.25,25319.0,25318.0,25300.25,25280.75,25277.5,25253.5,1,25326.75,-37.0,False,-41.0,False,-112.0,False,-190.0,False,-203.0,False,-299.0,False,25317.25,25275.75,25352.25,25287.75,25114.75,25354.5,25,25225.25|25243.75|25302.50|25304.75|25305.50|25308.00|25310.50|25314.50|25315.50|25326.25|25329.00|25332.50|25333.75|25336.00|25337.25|25339.50|25340.50|25341.50|25342.25|25343.50|25344.75|25346.50|25347.75|25348.75|25350.75,24910.25,24734.75,24954.0,24867.25,24706.00|24737.50|24776.75|24786.50|24790.25|24807.25|24818.25|24831.50|24841.75|24856.00|24857.00|24862.00|24862.75|24863.75|24864.50|24865.75|24866.75|24869.75|24870.50|24872.00|24873.75|24882.25|24884.25|24889.00|24891.00|24896.50|24897.25|24909.00|24909.75|24916.25|24922.50|24927.25|24928.25|24931.75|24941.50|24942.25|24961.50|24965.75|24973.75|24987.00|24990.25|24994.50|24997.50|25000.00|25001.75|25004.75|25008.00|25009.75|25010.50|25012.50|25019.00|25020.50|25022.75|25024.00|25038.75,38.0,102.0,204.0,156.0,204.0,2368.0,2.0,1152.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-10-21,2025-10-21 15:17:00+00:00,ABS_03,absorption,-1,0.0209,QUIET,25267.0,25269.75,25241.75,25266.5,25264.5,25270.75,25271.75,25273.5,25292.0,25311.25,-1,25269.75,8.0,True,-17.0,False,-21.0,False,-28.0,False,-102.0,False,-179.0,False,25311.75,25252.25,25324.25,25281.5,25203.25,25348.5,33,25251.00|25257.25|25261.00|25266.00|25273.25|25275.50|25283.50|25285.00|25288.25|25289.75|25295.50|25299.50|25301.25|25303.25|25304.00|25305.25|25308.25|25310.50|25311.25|25312.25|25314.25|25315.25|25316.25|25318.75|25322.25|25324.75|25328.00|25328.75|25330.00|25331.75|25332.50|25333.50|25334.75,25317.25,25275.75,25352.25,25287.75,25225.25|25243.75|25302.50|25304.75|25305.50|25308.00|25310.50|25314.50|25315.50|25326.25|25329.00|25332.50|25333.75|25336.00|25337.25|25339.50|25340.50|25341.50|25342.25|25343.50|25344.75|25346.50|25347.75|25348.75|25350.75,168.0,218.0,70.0,47.0,218.0,330.0,14.0,104.0,False,True,False,False,False,False,False,False,False,False,False,False
2025-10-21,2025-10-21 19:31:00+00:00,ABS_03,absorption,-1,0.1123,QUIET,25301.75,25303.75,25298.75,25303.75,25306.25,25304.5,25308.25,25308.5,25312.0,25223.25,-1,25303.75,-10.0,False,-3.0,False,-18.0,False,-19.0,False,-33.0,False,322.0,True,25311.75,25252.25,25324.25,25281.5,25203.25,25348.5,33,25251.00|25257.25|25261.00|25266.00|25273.25|25275.50|25283.50|25285.00|25288.25|25289.75|25295.50|25299.50|25301.25|25303.25|25304.00|25305.25|25308.25|25310.50|25311.25|25312.25|25314.25|25315.25|25316.25|25318.75|25322.25|25324.75|25328.00|25328.75|25330.00|25331.75|25332.50|25333.50|25334.75,25317.25,25275.75,25352.25,25287.75,25225.25|25243.75|25302.50|25304.75|25305.50|25308.00|25310.50|25314.50|25315.50|25326.25|25329.00|25332.50|25333.75|25336.00|25337.25|25339.50|25340.50|25341.50|25342.25|25343.50|25344.75|25346.50|25347.75|25348.75|25350.75,32.0,82.0,206.0,89.0,82.0,194.0,1.0,4.0,False,True,False,True,True,False,False,False,False,False,False,False
2025-10-22,2025-10-22 19:01:00+00:00,ABS_03,absorption,-1,0.0143,TYPE_C,24962.5,24963.25,24923.25,24955.25,24939.75,24957.75,24975.25,25003.0,24989.0,25011.5,-1,24963.25,62.0,True,-10.0,False,-80.0,False,-191.0,False,-135.0,False,-225.0,False,25030.75,24878.25,25144.5,25051.25,24804.75,25289.25,45,24834.00|24842.75|24878.00|24886.75|24890.75|24899.25|24902.50|24905.00|24907.00|24908.75|24921.00|24924.75|24947.50|24961.50|24968.75|24988.25|25000.25|25007.75|25008.75|25017.00|25018.25|25027.50|25029.00|25031.25|25036.75|25038.00|25045.00|25047.50|25050.25|25057.50|25063.25|25065.50|25067.00|25068.25|25074.50|25086.50|25087.25|25097.00|25109.25|25115.25|25119.00|25199.75|25225.25|25263.50|25271.75,25311.75,25252.25,25324.25,25281.5,25251.00|25257.25|25261.00|25266.00|25273.25|25275.50|25283.50|25285.00|25288.25|25289.75|25295.50|25299.50|25301.25|25303.25|25304.00|25305.25|25308.25|25310.50|25311.25|25312.25|25314.25|25315.25|25316.25|25318.75|25322.25|25324.75|25328.00|25328.75|25330.00|25331.75|25332.50|25333.50|25334.75,270.0,725.0,340.0,352.0,725.0,1444.0,7.0,1151.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-10-23,2025-10-23 14:45:00+00:00,ABS_03,absorption,-1,0.0171,QUIET,25164.25,25175.75,25142.75,25174.0,25181.0,25188.0,25190.25,25158.75,25193.0,25173.0,-1,25175.75,-28.0,False,-56.0,False,-65.0,False,61.0,True,-76.0,False,4.0,True,25263.25,25153.25,25281.75,25183.25,24999.0,25288.0,36,25112.50|25122.25|25128.75|25145.25|25158.50|25160.75|25168.25|25170.25|25172.25|25173.75|25176.00|25180.25|25185.75|25190.50|25196.00|25198.75|25199.75|25203.00|25205.50|25206.25|25213.25|25215.00|25216.75|25217.50|25218.75|25221.00|25222.25|25225.50|25231.50|25241.50|25260.50|25266.50|25268.25|25269.25|25270.00|25271.50,25030.75,24878.25,25144.5,25051.25,24834.00|24842.75|24878.00|24886.75|24890.75|24899.25|24902.50|24905.00|24907.00|24908.75|24921.00|24924.75|24947.50|24961.50|24968.75|24988.25|25000.25|25007.75|25008.75|25017.00|25018.25|25027.50|25029.00|25031.25|25036.75|25038.00|25045.00|25047.50|25050.25|25057.50|25063.25|25065.50|25067.00|25068.25|25074.50|25086.50|25087.25|25097.00|25109.25|25115.25|25119.00|25199.75|25225.25|25263.50|25271.75,350.0,424.0,90.0,30.0,424.0,125.0,1.0,96.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-10-24,2025-10-24 15:45:00+00:00,ABS_03,absorption,-1,0.0271,QUIET,25521.25,25521.75,25500.75,25517.75,25521.5,25523.75,25528.0,25506.75,25533.25,25537.25,-1,25521.75,-15.0,False,-24.0,False,-41.0,False,44.0,True,-62.0,False,-78.0,False,25539.0,25502.5,25557.75,25518.75,25429.75,25570.75,38,25458.75|25467.50|25470.25|25473.00|25479.75|25488.75|25491.00|25494.00|25499.75|25508.50|25513.00|25515.00|25517.25|25519.50|25520.25|25522.25|25524.25|25526.00|25527.50|25529.75|25530.75|25531.75|25533.75|25535.75|25538.25|25540.50|25541.25|25543.25|25545.25|25546.50|25547.25|25549.00|25550.50|25551.75|25555.75|25557.00|25558.00|25560.25,25263.25,25153.25,25281.75,25183.25,25112.50|25122.25|25128.75|25145.25|25158.50|25160.75|25168.25|25170.25|25172.25|25173.75|25176.00|25180.25|25185.75|25190.50|25196.00|25198.75|25199.75|25203.00|25205.50|25206.25|25213.25|25215.00|25216.75|25217.50|25218.75|25221.00|25222.25|25225.50|25231.50|25241.50|25260.50|25266.50|25268.25|25269.25|25270.00|25271.50,69.0,144.0,77.0,12.0,144.0,960.0,2.0,1001.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-10-24,2025-10-24 19:36:00+00:00,ABS_03,absorption,-1,0.0994,TYPE_C,25548.75,25550.25,25544.5,25550.0,25554.5,25551.0,25541.0,25544.0,25540.0,25820.0,-1,25550.25,-18.0,False,-4.0,False,36.0,True,24.0,True,40.0,True,-1080.0,False,25539.0,25502.5,25557.75,25518.75,25429.75,25570.75,38,25458.75|25467.50|25470.25|25473.00|25479.75|25488.75|25491.00|25494.00|25499.75|25508.50|25513.00|25515.00|25517.25|25519.50|25520.25|25522.25|25524.25|25526.00|25527.50|25529.75|25530.75|25531.75|25533.75|25535.75|25538.25|25540.50|25541.25|25543.25|25545.25|25546.50|25547.25|25549.00|25550.50|25551.75|25555.75|25557.00|25558.00|25560.25,25263.25,25153.25,25281.75,25183.25,25112.50|25122.25|25128.75|25145.25|25158.50|25160.75|25168.25|25170.25|25172.25|25173.75|25176.00|25180.25|25185.75|25190.50|25196.00|25198.75|25199.75|25203.00|25205.50|25206.25|25213.25|25215.00|25216.75|25217.50|25218.75|25221.00|25222.25|25225.50|25231.50|25241.50|25260.50|25266.50|25268.25|25269.25|25270.00|25271.50,45.0,30.0,191.0,126.0,30.0,1074.0,1.0,1115.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-10-24,2025-10-24 19:52:00+00:00,ABS_03,absorption,1,0.0577,TYPE_C,25540.5,25546.0,25536.25,25536.25,25538.5,25532.25,25519.25,25838.75,25825.5,25837.5,1,25536.25,9.0,True,-16.0,False,-68.0,False,1210.0,True,1157.0,True,1205.0,True,25539.0,25502.5,25557.75,25518.75,25429.75,25570.75,38,25458.75|25467.50|25470.25|25473.00|25479.75|25488.75|25491.00|25494.00|25499.75|25508.50|25513.00|25515.00|25517.25|25519.50|25520.25|25522.25|25524.25|25526.00|25527.50|25529.75|25530.75|25531.75|25533.75|25535.75|25538.25|25540.50|25541.25|25543.25|25545.25|25546.50|25547.25|25549.00|25550.50|25551.75|25555.75|25557.00|25558.00|25560.25,25263.25,25153.25,25281.75,25183.25,25112.50|25122.25|25128.75|25145.25|25158.50|25160.75|25168.25|25170.25|25172.25|25173.75|25176.00|25180.25|25185.75|25190.50|25196.00|25198.75|25199.75|25203.00|25205.50|25206.25|25213.25|25215.00|25216.75|25217.50|25218.75|25221.00|25222.25|25225.50|25231.50|25241.50|25260.50|25266.50|25268.25|25269.25|25270.00|25271.50,11.0,86.0,135.0,70.0,135.0,1532.0,2.0,1059.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-10-27,2025-10-27 16:36:00+00:00,ABS_03,absorption,1,0.062,QUIET,25909.5,25918.0,25908.5,25909.25,25910.0,25907.25,25907.25,25902.25,25911.0,25913.25,1,25908.5,3.0,True,-8.0,False,-8.0,False,-28.0,False,7.0,True,16.0,True,25926.25,25850.25,25954.0,25893.5,25796.5,25981.25,29,25832.00|25842.25|25847.00|25848.50|25851.00|25863.75|25871.50|25873.50|25879.00|25887.75|25888.75|25892.25|25895.25|25900.75|25904.50|25905.75|25909.75|25912.25|25928.00|25930.00|25932.25|25933.25|25934.75|25936.75|25938.50|25939.50|25940.25|25944.50|25948.75,25539.0,25502.5,25557.75,25518.75,25458.75|25467.50|25470.25|25473.00|25479.75|25488.75|25491.00|25494.00|25499.75|25508.50|25513.00|25515.00|25517.25|25519.50|25520.25|25522.25|25524.25|25526.00|25527.50|25529.75|25530.75|25531.75|25533.75|25535.75|25538.25|25540.50|25541.25|25543.25|25545.25|25546.50|25547.25|25549.00|25550.50|25551.75|25555.75|25557.00|25558.00|25560.25,71.0,182.0,233.0,60.0,233.0,1624.0,5.0,1393.0,False,True,False,True,False,False,False,False,False,False,False,False
2025-10-27,2025-10-27 19:22:00+00:00,ABS_03,absorption,-1,0.0933,TYPE_C,25926.0,25926.75,25920.5,25926.25,25925.75,25926.25,25925.0,25927.0,25943.5,25962.0,-1,25926.75,2.0,True,-0.0,False,5.0,True,-3.0,False,-69.0,False,-143.0,False,25926.25,25850.25,25954.0,25893.5,25796.5,25981.25,29,25832.00|25842.25|25847.00|25848.50|25851.00|25863.75|25871.50|25873.50|25879.00|25887.75|25888.75|25892.25|25895.25|25900.75|25904.50|25905.75|25909.75|25912.25|25928.00|25930.00|25932.25|25933.25|25934.75|25936.75|25938.50|25939.50|25940.25|25944.50|25948.75,25539.0,25502.5,25557.75,25518.75,25458.75|25467.50|25470.25|25473.00|25479.75|25488.75|25491.00|25494.00|25499.75|25508.50|25513.00|25515.00|25517.25|25519.50|25520.25|25522.25|25524.25|25526.00|25527.50|25529.75|25530.75|25531.75|25533.75|25535.75|25538.25|25540.50|25541.25|25543.25|25545.25|25546.50|25547.25|25549.00|25550.50|25551.75|25555.75|25557.00|25558.00|25560.25,2.0,109.0,306.0,133.0,109.0,1476.0,5.0,1466.0,True,False,False,True,False,False,False,False,False,False,False,False
2025-10-28,2025-10-28 19:52:00+00:00,ABS_03,absorption,-1,0.0529,TYPE_C,26181.0,26185.5,26174.75,26185.5,26183.5,26177.5,26170.0,26287.5,26257.75,26296.0,-1,26185.5,8.0,True,32.0,True,62.0,True,-408.0,False,-289.0,False,-442.0,False,26042.0,26015.25,26155.0,26108.75,26006.0,26231.5,42,26036.25|26039.00|26041.25|26044.50|26045.25|26048.25|26058.75|26063.75|26066.00|26069.00|26076.25|26084.00|26093.00|26110.75|26113.25|26114.25|26115.00|26118.00|26119.50|26120.50|26122.50|26128.75|26132.50|26137.25|26139.25|26140.50|26144.25|26145.75|26150.50|26173.75|26175.75|26178.00|26181.00|26182.25|26184.50|26186.75|26188.25|26189.00|26190.75|26206.25|26211.75|26223.00,25926.25,25850.25,25954.0,25893.5,25832.00|25842.25|25847.00|25848.50|25851.00|25863.75|25871.50|25873.50|25879.00|25887.75|25888.75|25892.25|25895.25|25900.75|25904.50|25905.75|25909.75|25912.25|25928.00|25930.00|25932.25|25933.25|25934.75|25936.75|25938.50|25939.50|25940.25|25944.50|25948.75,574.0,122.0,681.0,307.0,122.0,926.0,4.0,947.0,False,True,False,True,False,False,True,False,False,False,False,False
2025-10-29,2025-10-29 18:02:00+00:00,ABS_03,absorption,1,0.031,TYPE_C,26260.75,26271.5,26253.0,26253.25,26229.0,26239.75,26237.0,26231.0,26240.0,26262.0,1,26253.0,-97.0,False,-54.0,False,-65.0,False,-89.0,False,-53.0,False,35.0,True,26273.5,26206.0,26298.25,26232.5,26049.25,26326.5,40,26178.75|26183.75|26203.00|26220.25|26222.75|26229.25|26230.25|26232.50|26238.00|26242.50|26244.00|26244.75|26247.00|26249.25|26250.75|26251.50|26253.50|26254.50|26255.75|26256.50|26258.00|26262.50|26265.00|26267.75|26268.75|26270.75|26273.25|26275.00|26275.75|26277.25|26278.25|26279.25|26287.75|26288.75|26289.75|26293.75|26298.50|26299.25|26301.75|26315.75,26042.0,26015.25,26155.0,26108.75,26036.25|26039.00|26041.25|26044.50|26045.25|26048.25|26058.75|26063.75|26066.00|26069.00|26076.25|26084.00|26093.00|26110.75|26113.25|26114.25|26115.00|26118.00|26119.50|26120.50|26122.50|26128.75|26132.50|26137.25|26139.25|26140.50|26144.25|26145.75|26150.50|26173.75|26175.75|26178.00|26181.00|26182.25|26184.50|26186.75|26188.25|26189.00|26190.75|26206.25|26211.75|26223.00,82.0,181.0,188.0,82.0,188.0,951.0,2.0,120.0,False,True,False,True,False,False,False,False,False,False,False,False
