weight_profile,entry_threshold,stop_ticks,target_ticks,trailing_stop,volp03_veto,slow_grind_veto,rr_ratio,total_trades,win_rate,profit_factor,max_drawdown,sharpe,avg_pnl,net_pnl,sharpe_trend_up,sharpe_trend_down,sharpe_ranging,sharpe_volatile,sharpe_slow_grind,pnl_trend_up,pnl_trend_down,pnl_ranging,pnl_volatile,pnl_slow_grind
current,60,16,40,False,True,False,2.5,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,60,16,40,False,True,True,2.5,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,60,16,40,True,False,False,2.5,21,0.9523809523809523,38.45835950984281,0.0,31.212829159717188,108.02298337251288,2268.4826508227707,9.842837985453436,43.412509624542686,0.0,0.0,0.0,210.6936495384798,2057.789001284291,0.0,0.0,0.0
current,60,16,40,True,False,True,2.5,13,1.0,inf,0.0,36.988058223736914,102.55278388239766,1333.1861904711695,8652.152041467029,33.71571931221574,0.0,0.0,0.0,271.2537669730591,1061.9324234981104,0.0,0.0,0.0
current,60,16,40,True,True,False,2.5,1,1.0,inf,0.0,0.0,61.24604523367452,61.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,61.24604523367452,0.0,0.0,0.0
current,60,16,40,True,True,True,2.5,1,1.0,inf,0.0,0.0,61.24604523367452,61.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,61.24604523367452,0.0,0.0,0.0
current,60,20,24,False,False,False,1.2,21,1.0,inf,0.0,50.6731723750852,88.35337148089734,1855.420801098844,649.7479693300547,46.371126998910334,0.0,0.0,0.0,290.97370825576945,1564.4470928430746,0.0,0.0,0.0
current,60,20,24,False,False,True,1.2,13,1.0,inf,0.0,38.62385297324373,80.75725246384256,1049.8442820299533,6100.4007016004425,34.77254026195009,0.0,0.0,0.0,191.2537669730591,858.5905150568942,0.0,0.0,0.0
current,60,20,24,False,True,False,1.2,1,1.0,inf,0.0,0.0,96.24604523367452,96.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,96.24604523367452,0.0,0.0,0.0
current,60,20,24,False,True,True,1.2,1,1.0,inf,0.0,0.0,96.24604523367452,96.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,96.24604523367452,0.0,0.0,0.0
current,60,20,24,True,False,False,1.2,21,1.0,inf,0.0,56.16541755879443,89.10774807333621,1871.2627095400603,649.7479693300547,51.484717566215885,0.0,0.0,0.0,290.97370825576945,1580.2890012842909,0.0,0.0,0.0
current,60,20,24,True,False,True,1.2,13,1.0,inf,0.0,43.34310817089832,81.97586080547458,1065.6861904711695,6100.4007016004425,39.17467397741738,0.0,0.0,0.0,191.2537669730591,874.4324234981104,0.0,0.0,0.0
current,60,20,24,True,True,False,1.2,1,1.0,inf,0.0,0.0,96.24604523367452,96.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,96.24604523367452,0.0,0.0,0.0
current,60,20,24,True,True,True,1.2,1,1.0,inf,0.0,0.0,96.24604523367452,96.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,96.24604523367452,0.0,0.0,0.0
current,60,20,32,False,False,False,1.6,21,1.0,inf,0.0,45.187833780641895,102.87718100470686,2160.420801098844,101.16098438200254,41.81408427644813,0.0,0.0,0.0,328.47370825576945,1831.9470928430746,0.0,0.0,0.0
current,60,20,32,False,False,True,1.6,13,1.0,inf,0.0,34.476156262920036,94.21879092538103,1224.8442820299533,939.7212225122677,30.991237005427934,0.0,0.0,0.0,238.7537669730591,986.0905150568942,0.0,0.0,0.0
current,60,20,32,False,True,False,1.6,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,60,20,32,False,True,True,1.6,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,60,20,32,True,False,False,1.6,21,1.0,inf,0.0,46.504585234991815,102.7982242638124,2158.7627095400603,101.16098438200254,43.06825906159299,0.0,0.0,0.0,328.47370825576945,1830.2890012842909,0.0,0.0,0.0
current,60,20,32,True,False,True,1.6,13,1.0,inf,0.0,35.65427749550694,94.0912454208592,1223.1861904711695,939.7212225122677,32.13509899740493,0.0,0.0,0.0,238.7537669730591,984.4324234981104,0.0,0.0,0.0
current,60,20,32,True,True,False,1.6,1,1.0,inf,0.0,0.0,48.74604523367452,48.74604523367452,0.0,0.0,0.0,0.0,0.0,0.0,48.74604523367452,0.0,0.0,0.0
current,60,20,32,True,True,True,1.6,1,1.0,inf,0.0,0.0,48.74604523367452,48.74604523367452,0.0,0.0,0.0,0.0,0.0,0.0,48.74604523367452,0.0,0.0,0.0
current,60,20,40,False,False,False,2.0,21,1.0,inf,0.0,41.84210967422506,114.18670481423067,2397.920801098844,72.06547902088506,39.03849831444956,0.0,0.0,0.0,360.97370825576945,2036.9470928430746,0.0,0.0,0.0
current,60,20,40,False,False,True,2.0,13,1.0,inf,0.0,32.57808488583831,100.94956015615026,1312.3442820299533,8652.152041467029,29.355990347038688,0.0,0.0,0.0,271.2537669730591,1041.0905150568942,0.0,0.0,0.0
current,60,20,40,False,True,False,2.0,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,60,20,40,False,True,True,2.0,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,60,20,40,True,False,False,2.0,21,1.0,inf,0.0,41.02634237398603,112.67917664476478,2366.2627095400603,72.06547902088506,38.21438614958119,0.0,0.0,0.0,360.97370825576945,2005.2890012842909,0.0,0.0,0.0
current,60,20,40,True,False,True,2.0,13,1.0,inf,0.0,32.00456153841406,98.51432234393612,1280.6861904711695,8652.152041467029,28.90664622513176,0.0,0.0,0.0,271.2537669730591,1009.4324234981104,0.0,0.0,0.0
current,60,20,40,True,True,False,2.0,1,1.0,inf,0.0,0.0,48.74604523367452,48.74604523367452,0.0,0.0,0.0,0.0,0.0,0.0,48.74604523367452,0.0,0.0,0.0
current,60,20,40,True,True,True,2.0,1,1.0,inf,0.0,0.0,48.74604523367452,48.74604523367452,0.0,0.0,0.0,0.0,0.0,0.0,48.74604523367452,0.0,0.0,0.0
current,70,12,24,False,False,False,2.0,8,0.875,9.857590146689779,0.0,20.612398198749847,78.1240751172254,624.9926009378032,0.0,445.71903091427686,0.0,0.0,0.0,-70.5601174345793,695.5527183723825,0.0,0.0,0.0
current,70,12,24,False,False,True,2.0,5,1.0,inf,0.0,376.0417045298251,99.48513559240382,497.4256779620191,0.0,376.0417045298251,0.0,0.0,0.0,0.0,497.4256779620191,0.0,0.0,0.0
current,70,12,24,False,True,False,2.0,1,1.0,inf,0.0,0.0,96.24604523367452,96.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,96.24604523367452,0.0,0.0,0.0
current,70,12,24,False,True,True,2.0,1,1.0,inf,0.0,0.0,96.24604523367452,96.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,96.24604523367452,0.0,0.0,0.0
current,70,12,24,True,False,False,2.0,8,0.75,6.6924932537360124,18.704842090664897,14.773328344866862,63.517522486558846,508.14017989247077,0.0,29.268207208394728,0.0,0.0,0.0,-70.5601174345793,578.7002973270501,0.0,0.0,0.0
current,70,12,24,True,False,True,2.0,5,0.8,21.346242704001277,0.0,22.726361702517686,76.11465138333733,380.57325691668666,0.0,22.726361702517686,0.0,0.0,0.0,0.0,380.57325691668666,0.0,0.0,0.0
current,70,12,24,True,True,False,2.0,1,1.0,inf,0.0,0.0,96.24604523367452,96.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,96.24604523367452,0.0,0.0,0.0
current,70,12,24,True,True,True,2.0,1,1.0,inf,0.0,0.0,96.24604523367452,96.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,96.24604523367452,0.0,0.0,0.0
current,70,12,32,False,False,False,2.667,8,0.875,11.274821348051033,0.0,21.122177213495398,90.6240751172254,724.9926009378032,0.0,83.81355607277504,0.0,0.0,0.0,-70.5601174345793,795.5527183723825,0.0,0.0,0.0
current,70,12,32,False,False,True,2.667,5,1.0,inf,0.0,69.08807963205594,110.98513559240382,554.9256779620191,0.0,69.08807963205594,0.0,0.0,0.0,0.0,554.9256779620191,0.0,0.0,0.0
current,70,12,32,False,True,False,2.667,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,70,12,32,False,True,True,2.667,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,70,12,32,True,False,False,2.667,8,0.75,7.4486690293034785,18.704842090664897,15.104020870467417,71.95502248655885,575.6401798924708,0.0,27.67573862894622,0.0,0.0,0.0,-70.5601174345793,646.2002973270501,0.0,0.0,0.0
current,70,12,32,True,False,True,2.667,5,0.8,22.682795019108863,0.0,21.333220576126735,81.11465138333733,405.57325691668666,0.0,21.333220576126735,0.0,0.0,0.0,0.0,405.57325691668666,0.0,0.0,0.0
current,70,12,32,True,True,False,2.667,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,70,12,32,True,True,True,2.667,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,70,12,40,False,False,False,3.333,8,0.875,12.266883189003911,0.0,21.248482888960094,99.3740751172254,794.9926009378032,0.0,64.36932138435631,0.0,0.0,0.0,-70.5601174345793,865.5527183723825,0.0,0.0,0.0
current,70,12,40,False,False,True,3.333,5,1.0,inf,0.0,55.209275999762944,115.48513559240382,577.4256779620191,0.0,55.209275999762944,0.0,0.0,0.0,0.0,577.4256779620191,0.0,0.0,0.0
current,70,12,40,False,True,False,3.333,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,70,12,40,False,True,True,3.333,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,70,12,40,True,False,False,3.333,8,0.75,8.008799233427528,18.704842090664897,15.129814414629658,78.20502248655885,625.6401798924708,0.0,26.17029305255048,0.0,0.0,0.0,-70.5601174345793,696.2002973270501,0.0,0.0,0.0
current,70,12,40,True,False,True,3.333,5,0.8,22.816450250619624,0.0,20.317949466345592,81.61465138333733,408.07325691668666,0.0,20.317949466345592,0.0,0.0,0.0,0.0,408.07325691668666,0.0,0.0,0.0
current,70,12,40,True,True,False,3.333,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,70,12,40,True,True,True,3.333,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,70,16,24,False,False,False,1.5,8,1.0,inf,0.0,481.2931949940353,99.40908245688661,795.2726596550929,0.0,445.71903091427686,0.0,0.0,0.0,99.71994128271035,695.5527183723825,0.0,0.0,0.0
current,70,16,24,False,False,True,1.5,5,1.0,inf,0.0,376.0417045298251,99.48513559240382,497.4256779620191,0.0,376.0417045298251,0.0,0.0,0.0,0.0,497.4256779620191,0.0,0.0,0.0
current,70,16,24,False,True,False,1.5,1,1.0,inf,0.0,0.0,96.24604523367452,96.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,96.24604523367452,0.0,0.0,0.0
current,70,16,24,False,True,True,1.5,1,1.0,inf,0.0,0.0,96.24604523367452,96.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,96.24604523367452,0.0,0.0,0.0
current,70,16,24,True,False,False,1.5,8,0.875,11.485326446464716,0.0,22.24744975809518,79.3740751172254,634.9926009378032,0.0,445.71903091427686,0.0,0.0,0.0,-60.5601174345793,695.5527183723825,0.0,0.0,0.0
current,70,16,24,True,False,True,1.5,5,1.0,inf,0.0,376.0417045298251,99.48513559240382,497.4256779620191,0.0,376.0417045298251,0.0,0.0,0.0,0.0,497.4256779620191,0.0,0.0,0.0
current,70,16,24,True,True,False,1.5,1,1.0,inf,0.0,0.0,96.24604523367452,96.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,96.24604523367452,0.0,0.0,0.0
current,70,16,24,True,True,True,1.5,1,1.0,inf,0.0,0.0,96.24604523367452,96.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,96.24604523367452,0.0,0.0,0.0
current,70,16,32,False,False,False,2.0,8,1.0,inf,0.0,81.13703680483796,110.65908245688661,885.2726596550929,0.0,83.81355607277504,0.0,0.0,0.0,89.71994128271035,795.5527183723825,0.0,0.0,0.0
current,70,16,32,False,False,True,2.0,5,1.0,inf,0.0,69.08807963205594,110.98513559240382,554.9256779620191,0.0,69.08807963205594,0.0,0.0,0.0,0.0,554.9256779620191,0.0,0.0,0.0
current,70,16,32,False,True,False,2.0,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,70,16,32,False,True,True,2.0,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,70,16,32,True,False,False,2.0,8,0.875,13.05401561062667,0.0,22.270490873584723,91.2490751172254,729.9926009378032,0.0,76.72963422575089,0.0,0.0,0.0,-60.5601174345793,790.5527183723825,0.0,0.0,0.0
current,70,16,32,True,False,True,2.0,5,1.0,inf,0.0,63.036261716810394,109.98513559240382,549.9256779620191,0.0,63.036261716810394,0.0,0.0,0.0,0.0,549.9256779620191,0.0,0.0,0.0
current,70,16,32,True,True,False,2.0,1,1.0,inf,0.0,0.0,61.24604523367452,61.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,61.24604523367452,0.0,0.0,0.0
current,70,16,32,True,True,True,2.0,1,1.0,inf,0.0,0.0,61.24604523367452,61.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,61.24604523367452,0.0,0.0,0.0
current,70,16,40,False,False,False,2.5,8,1.0,inf,0.0,61.79475863712803,119.40908245688661,955.2726596550929,0.0,64.36932138435631,0.0,0.0,0.0,89.71994128271035,865.5527183723825,0.0,0.0,0.0
current,70,16,40,False,False,True,2.5,5,1.0,inf,0.0,55.209275999762944,115.48513559240382,577.4256779620191,0.0,55.209275999762944,0.0,0.0,0.0,0.0,577.4256779620191,0.0,0.0,0.0
current,70,16,40,False,True,False,2.5,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,70,16,40,False,True,True,2.5,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,70,16,40,True,False,False,2.5,8,0.875,13.920922780295118,0.0,21.63831622172369,97.8115751172254,782.4926009378032,0.0,54.51629786545088,0.0,0.0,0.0,-60.5601174345793,843.0527183723825,0.0,0.0,0.0
current,70,16,40,True,False,True,2.5,5,1.0,inf,0.0,46.21217737215487,110.98513559240382,554.9256779620191,0.0,46.21217737215487,0.0,0.0,0.0,0.0,554.9256779620191,0.0,0.0,0.0
current,70,16,40,True,True,False,2.5,1,1.0,inf,0.0,0.0,61.24604523367452,61.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,61.24604523367452,0.0,0.0,0.0
current,70,16,40,True,True,True,2.5,1,1.0,inf,0.0,0.0,61.24604523367452,61.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,61.24604523367452,0.0,0.0,0.0
current,70,20,24,False,False,False,1.2,8,1.0,inf,0.0,481.2931949940353,99.40908245688661,795.2726596550929,0.0,445.71903091427686,0.0,0.0,0.0,99.71994128271035,695.5527183723825,0.0,0.0,0.0
current,70,20,24,False,False,True,1.2,5,1.0,inf,0.0,376.0417045298251,99.48513559240382,497.4256779620191,0.0,376.0417045298251,0.0,0.0,0.0,0.0,497.4256779620191,0.0,0.0,0.0
current,70,20,24,False,True,False,1.2,1,1.0,inf,0.0,0.0,96.24604523367452,96.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,96.24604523367452,0.0,0.0,0.0
current,70,20,24,False,True,True,1.2,1,1.0,inf,0.0,0.0,96.24604523367452,96.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,96.24604523367452,0.0,0.0,0.0
current,70,20,24,True,False,False,1.2,8,1.0,inf,0.0,481.2931949940353,99.40908245688661,795.2726596550929,0.0,445.71903091427686,0.0,0.0,0.0,99.71994128271035,695.5527183723825,0.0,0.0,0.0
current,70,20,24,True,False,True,1.2,5,1.0,inf,0.0,376.0417045298251,99.48513559240382,497.4256779620191,0.0,376.0417045298251,0.0,0.0,0.0,0.0,497.4256779620191,0.0,0.0,0.0
current,70,20,24,True,True,False,1.2,1,1.0,inf,0.0,0.0,96.24604523367452,96.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,96.24604523367452,0.0,0.0,0.0
current,70,20,24,True,True,True,1.2,1,1.0,inf,0.0,0.0,96.24604523367452,96.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,96.24604523367452,0.0,0.0,0.0
current,70,20,32,False,False,False,1.6,8,1.0,inf,0.0,81.13703680483796,110.65908245688661,885.2726596550929,0.0,83.81355607277504,0.0,0.0,0.0,89.71994128271035,795.5527183723825,0.0,0.0,0.0
current,70,20,32,False,False,True,1.6,5,1.0,inf,0.0,69.08807963205594,110.98513559240382,554.9256779620191,0.0,69.08807963205594,0.0,0.0,0.0,0.0,554.9256779620191,0.0,0.0,0.0
current,70,20,32,False,True,False,1.6,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,70,20,32,False,True,True,1.6,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,70,20,32,True,False,False,1.6,8,1.0,inf,0.0,63.771309131805516,108.47158245688661,867.7726596550929,0.0,63.03120865406434,0.0,0.0,0.0,89.71994128271035,778.0527183723825,0.0,0.0,0.0
current,70,20,32,True,False,True,1.6,5,1.0,inf,0.0,51.37532327879804,107.48513559240382,537.4256779620191,0.0,51.37532327879804,0.0,0.0,0.0,0.0,537.4256779620191,0.0,0.0,0.0
current,70,20,32,True,True,False,1.6,1,1.0,inf,0.0,0.0,48.74604523367452,48.74604523367452,0.0,0.0,0.0,0.0,0.0,0.0,48.74604523367452,0.0,0.0,0.0
current,70,20,32,True,True,True,1.6,1,1.0,inf,0.0,0.0,48.74604523367452,48.74604523367452,0.0,0.0,0.0,0.0,0.0,0.0,48.74604523367452,0.0,0.0,0.0
current,70,20,40,False,False,False,2.0,8,1.0,inf,0.0,61.79475863712803,119.40908245688661,955.2726596550929,0.0,64.36932138435631,0.0,0.0,0.0,89.71994128271035,865.5527183723825,0.0,0.0,0.0
current,70,20,40,False,False,True,2.0,5,1.0,inf,0.0,55.209275999762944,115.48513559240382,577.4256779620191,0.0,55.209275999762944,0.0,0.0,0.0,0.0,577.4256779620191,0.0,0.0,0.0
current,70,20,40,False,True,False,2.0,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,70,20,40,False,True,True,2.0,1,1.0,inf,0.0,0.0,66.24604523367452,66.24604523367452,0.0,0.0,0.0,0.0,0.0,0.0,66.24604523367452,0.0,0.0,0.0
current,70,20,40,True,False,False,2.0,8,1.0,inf,0.0,45.91269963489169,113.47158245688661,907.7726596550929,0.0,45.14961683116477,0.0,0.0,0.0,89.71994128271035,818.0527183723825,0.0,0.0,0.0
current,70,20,40,True,False,True,2.0,5,1.0,inf,0.0,37.48877096731912,105.98513559240382,529.9256779620191,0.0,37.48877096731912,0.0,0.0,0.0,0.0,529.9256779620191,0.0,0.0,0.0
current,70,20,40,True,True,False,2.0,1,1.0,inf,0.0,0.0,48.74604523367452,48.74604523367452,0.0,0.0,0.0,0.0,0.0,0.0,48.74604523367452,0.0,0.0,0.0
current,70,20,40,True,True,True,2.0,1,1.0,inf,0.0,0.0,48.74604523367452,48.74604523367452,0.0,0.0,0.0,0.0,0.0,0.0,48.74604523367452,0.0,0.0,0.0
thesis_heavy,40,12,24,False,False,False,2.0,205,0.9024390243902439,21.883996257758785,115.33688318741042,27.531634857510316,85.49575247271015,17526.62925690558,43.07094809078035,17.775505515565627,204.76667078703426,575.4288110610457,-1.0212858869195791,3817.6577761054796,4626.083920122292,8802.960605402113,318.5972864478754,-38.67033117217943
thesis_heavy,40,12,24,False,False,True,2.0,143,0.916083916083916,26.85548126684247,81.21180318390543,29.84595585660099,86.05306639070503,12305.588493870819,38.74985342460226,18.525960925371106,194.97605989572116,575.4288110610457,0.0,3108.1691592871357,4050.1207424654785,4828.701305670329,318.5972864478754,0.0
thesis_heavy,40,12,24,False,True,False,2.0,38,0.8157894736842105,7.836504858226767,115.33688318741042,16.15999102103012,64.89478927382247,2466.001992405254,66.9080866140827,14.121858745503703,230.81887768756775,0.0,-1.0212858869195791,844.3725425637967,528.9133983699503,1131.3863826436864,0.0,-38.67033117217943
thesis_heavy,40,12,24,False,True,True,2.0,23,0.9565217391304348,278.84394558917194,7.523979886682355,43.612484235626646,90.89096774997375,2090.4922582493964,66.9080866140827,25.083870470102195,161.14230276531148,0.0,0.0,844.3725425637967,600.5016993549725,645.6180163306271,0.0,0.0
thesis_heavy,40,12,24,True,False,False,2.0,213,0.8450704225352113,13.610674689151093,115.38239129928115,22.560052876051696,78.63113672838008,16748.432123144958,21.68970894084436,14.464716891836614,204.76667078703426,575.4288110610457,-0.031796665379184526,3403.423769561523,4224.620792905625,8802.960605402113,318.5972864478754,-1.1703311721794307
thesis_heavy,40,12,24,True,False,True,2.0,148,0.8513513513513513,14.682995384025766,115.38239129928115,23.317029752151836,77.87600376849302,11525.648557736968,23.0452119781746,14.744762169250288,194.97605989572116,575.4288110610457,0.0,2777.4782427159153,3600.871722902848,4828.701305670329,318.5972864478754,0.0
thesis_heavy,40,12,24,True,True,False,2.0,39,0.7948717948717948,8.032607609757275,103.97561589081306,16.45775919505344,64.19053942231608,2503.4310374703273,53.5768570660791,13.009134973934342,230.81887768756775,0.0,-0.031796665379184526,869.30158762887,503.9133983699503,1131.3863826436864,0.0,-1.1703311721794307
thesis_heavy,40,12,24,True,True,True,2.0,24,0.9166666666666666,56.055300440208605,37.78784761285351,36.33013645325302,86.68422097143623,2080.4213033144697,53.5768570660791,20.111910805867748,161.14230276531148,0.0,0.0,869.30158762887,565.5016993549725,645.6180163306271,0.0,0.0
thesis_heavy,40,12,32,False,False,False,2.667,187,0.9037433155080213,23.703235065375114,115.33688318741042,28.670967953971747,100.45326088864891,18784.759786177347,42.07375725399509,17.46462897876005,257.6472183808547,575.4288110610457,-1.0212858869195791,4100.5729392996,4321.299286199937,10082.960605402113,318.5972864478754,-38.67033117217943
thesis_heavy,40,12,32,False,False,True,2.667,134,0.917910447761194,30.411074224077836,79.82674453254731,31.354030326076696,103.40282596065066,13855.978678727188,40.1356142713947,18.20902393272922,300.4412091910176,575.4288110610457,0.0,3715.6691592871357,3978.0109273218477,5843.701305670329,318.5972864478754,0.0
thesis_heavy,40,12,32,False,True,False,2.667,38,0.8157894736842105,8.910772292203568,115.33688318741042,16.768101021605723,75.0921576948751,2853.501992405254,61.897296899181114,14.312470396841142,259.4478647683039,0.0,-1.0212858869195791,1011.8725425637967,598.9133983699503,1281.3863826436864,0.0,-38.67033117217943
thesis_heavy,40,12,32,False,True,True,2.667,23,0.9565217391304348,330.34594397780205,7.523979886682355,41.441378099396275,107.73879383693028,2477.9922582493964,61.897296899181114,23.670673261477432,319.32734134580363,0.0,0.0,1011.8725425637967,670.5016993549725,795.6180163306271,0.0,0.0
thesis_heavy,40,12,32,True,False,False,2.667,200,0.855,16.013538264058216,115.38239129928115,23.59585756938148,91.25049797274679,18250.099594549356,23.25444381781256,14.320258344415947,257.6472183808547,575.4288110610457,-0.031796665379184526,3717.515931690941,4132.1961021806055,10082.960605402113,318.5972864478754,-1.1703311721794307
thesis_heavy,40,12,32,True,False,True,2.667,143,0.8601398601398601,17.802933239871482,115.38239129928115,24.404143767111126,92.14097015202414,13176.158731739451,23.70311729449741,15.052144996050805,300.4412091910176,575.4288110610457,0.0,3267.4782427159153,3746.381896905332,5843.701305670329,318.5972864478754,0.0
thesis_heavy,40,12,32,True,True,False,2.667,39,0.7948717948717948,8.847272034821863,103.97561589081306,16.63645333649553,71.62643685821352,2793.4310374703273,42.87243510233232,13.291810874436138,259.4478647683039,0.0,-0.031796665379184526,939.30158762887,573.9133983699503,1281.3863826436864,0.0,-1.1703311721794307
thesis_heavy,40,12,32,True,True,True,2.667,24,0.9166666666666666,63.72972537626548,37.78784761285351,33.65471523481366,98.76755430476958,2370.4213033144697,42.87243510233232,19.686248807458238,319.32734134580363,0.0,0.0,939.30158762887,635.5016993549725,795.6180163306271,0.0,0.0
thesis_heavy,40,12,40,False,False,False,3.333,180,0.9,25.50710772440714,115.33688318741042,28.530745592502583,114.5975940547865,20627.56692986157,40.87700031389486,16.56598353019801,333.02542208239606,575.4288110610457,-1.0212858869195791,4292.509664663376,4367.169704520384,11687.960605402113,318.5972864478754,-38.67033117217943
thesis_heavy,40,12,40,False,False,True,3.333,125,0.92,37.617770556957076,81.21180318390543,32.861184736307365,118.8449505438478,14855.618817980976,38.6667939432848,18.888611417603343,300.0828986610776,575.4288110610457,0.0,3845.1058846509113,4013.2143412118603,6678.701305670329,318.5972864478754,0.0
thesis_heavy,40,12,40,False,True,False,3.333,37,0.8108108108108109,9.741894567896441,115.33688318741042,16.8808387160184,85.22423992993886,3153.296877407738,54.99904910736045,14.726826173590183,418.88159627558656,0.0,-1.0212858869195791,1004.1674275662808,676.4133983699503,1511.3863826436864,0.0,-38.67033117217943
thesis_heavy,40,12,40,False,True,True,3.333,22,0.9545454545454546,352.91310757469387,7.523979886682355,39.608388614854185,120.35396105690366,2647.7871432518805,54.99904910736045,23.351753415043486,266.99796663329136,0.0,0.0,1004.1674275662808,748.0016993549725,895.6180163306271,0.0,0.0
thesis_heavy,40,12,40,True,False,False,3.333,193,0.8549222797927462,18.540151443808533,115.38239129928115,24.149440264457205,104.17017655995537,20104.844076071386,22.785716263316427,14.40945799341762,333.02542208239606,575.4288110610457,-0.031796665379184526,3948.143405321098,4151.313110072479,11687.960605402113,318.5972864478754,-1.1703311721794307
thesis_heavy,40,12,40,True,False,True,3.333,136,0.8602941176470589,20.832583391752756,115.38239129928115,24.922306573572637,104.2377906046712,14176.339522235285,23.19682392967015,15.09064853210444,300.0828986610776,575.4288110610457,0.0,3470.605716346072,3708.4352137710084,6678.701305670329,318.5972864478754,0.0
